typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","70","BIH","Bosnia Herzegovina","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","3","false","3","false","0","false",,"810.611","810.611","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","76","BRA","Brazil","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","9555","false","9555","false","0","false",,"6853409.601","6853409.601","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","96","BRN","Brunei Darussalam","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","56","false","56","false","0","false",,"62213.298","62213.298","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","100","BGR","Bulgaria","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","326.018","true","0","false",,"147411.458","147411.458","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","116","KHM","Cambodia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","67","false","67","false","0","false",,"9977.013","9977.013","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","120","CMR","Cameroon","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","582","false","582","false","0","false",,"17783.066","17783.066","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","124","CAN","Canada","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","35789.899","true","0","false",,"33707960.204","33707960.204","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","152","CHL","Chile","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","2151","false","2151","false","0","false",,"1522127.625","1522127.625","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","156","CHN","China","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","179843.074","true","0","false",,"183140107.582","183140107.582","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","170","COL","Colombia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","916.283","true","0","false",,"819393.678","819393.678","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","178","COG","Congo","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","1393","false","1393","false","0","false",,"92018.939","92018.939","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","180","COD","Dem. Rep. of the Congo","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","192","false","192","false","0","false",,"33108.546","33108.546","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","191","HRV","Croatia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","1913","false","1913","false","0","false",,"834954.28","834954.28","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","196","CYP","Cyprus","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","2033","false","2033","false","0","false",,"1418264.132","1418264.132","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","203","CZE","Czechia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","19287","false","19287","false","0","false",,"12782977.585","12782977.585","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","204","BEN","Benin","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","404","false","404","false","0","false",,"17292.668","17292.668","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","208","DNK","Denmark","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","16878","false","16878","false","0","false",,"14693682.489","14693682.489","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","214","DOM","Dominican Rep.","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","687","false","687","false","0","false",,"659786.103","659786.103","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","222","SLV","El Salvador","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","11","false","11","false","0","false",,"1746.621","1746.621","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","233","EST","Estonia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","800","false","800","false","0","false",,"107663.513","107663.513","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","242","FJI","Fiji","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","480","false","480","false","0","false",,"8740.943","8740.943","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","246","FIN","Finland","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","7137.013","true","0","false",,"5962817.603","5962817.603","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","258","PYF","French Polynesia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","521.043","true","0","false",,"16541.397","16541.397","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","266","GAB","Gabon","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","3386","false","3386","false","0","false",,"78155.694","78155.694","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","268","GEO","Georgia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","147.064","true","0","false",,"121999.241","121999.241","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","276","DEU","Germany","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","333100","false","333100","false","0","false",,"220363854.739","220363854.739","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","288","GHA","Ghana","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","19","false","19","false","0","false",,"5374.219","5374.219","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","300","GRC","Greece","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","21915","false","21915","false","0","false",,"15568965.802","15568965.802","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","316","GUM","Guam","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","11635","false","11635","false","0","false",,"3244208.652","3244208.652","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","320","GTM","Guatemala","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","8","false","8","false","0","false",,"641.547","641.547","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","324","GIN","Guinea","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","277","false","277","false","0","false",,"32035.941","32035.941","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","328","GUY","Guyana","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","30","false","30","false","0","false",,"1210.319","1210.319","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","332","HTI","Haiti","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","304","false","304","false","0","false",,"47576.39","47576.39","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","340","HND","Honduras","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","1","false","1","false","0","false",,"61.58","61.58","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","344","HKG","China, Hong Kong SAR","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","419582","false","0","false",,"378982543.642","378982543.642","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","348","HUN","Hungary","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","5224.015","true","0","false",,"3352323.376","3352323.376","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","352","ISL","Iceland","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","1246","false","1246","false","0","false",,"46368.31","46368.31","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","360","IDN","Indonesia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5068.813","true","-1","N/A","0","false","2571.361","true","0","false",,"937384.648","937384.648","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","368","IRQ","Iraq","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","161","false","161","false","0","false",,"17195.26","17195.26","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","372","IRL","Ireland","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","11707","false","11707","false","0","false",,"7414660.525","7414660.525","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","376","ISR","Israel","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","6164","false","0","false",,"1781922.951","1781922.951","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","380","ITA","Italy","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","620461","false","620461","false","0","false",,"390845360.95","390845360.95","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","384","CIV","Côte d'Ivoire","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","3786","false","3786","false","0","false",,"312768.328","312768.328","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","392","JPN","Japan","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","195950.877","true","0","false",,"181712539.334","181712539.334","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","398","KAZ","Kazakhstan","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","2283","false","0","false",,"1569558.463","1569558.463","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","400","JOR","Jordan","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","47.021","true","0","false",,"5134.618","5134.618","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","410","KOR","Rep. of Korea","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","145194.371","true","0","false",,"118345954.944","118345954.944","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","414","KWT","Kuwait","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","27105.164","true","-1","N/A","0","false","11240.149","true","0","false",,"5563048.513","5563048.513","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","417","KGZ","Kyrgyzstan","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","5","u","5.85","true","-1","N/A","0","false","6.207","true","0","false",,"828.525","828.525","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","422","LBN","Lebanon","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","8599","false","8599","false","0","false",,"5232933.775","5232933.775","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","428","LVA","Latvia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","2845","false","2845","false","0","false",,"236214.823","236214.823","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","440","LTU","Lithuania","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","13265.018","true","0","false",,"911680.208","911680.208","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","442","LUX","Luxembourg","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","16926","false","16926","false","0","false",,"9552373.544","9552373.544","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","446","MAC","China, Macao SAR","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","40811","false","0","false",,"34958810.709","34958810.709","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","450","MDG","Madagascar","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","1944","false","1944","false","0","false",,"224222.478","224222.478","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","458","MYS","Malaysia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","8193.399","true","0","false",,"8729048.849","8729048.849","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","466","MLI","Mali","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","235","false","235","false","0","false",,"5158.13","5158.13","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","470","MLT","Malta","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","515","false","515","false","0","false",,"119044.541","119044.541","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","480","MUS","Mauritius","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","566.61","true","0","false",,"25450.284","25450.284","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","484","MEX","Mexico","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","15005.67","true","0","false",,"17214960.209","17214960.209","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","490","S19","Other Asia, nes","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","33501","false","33501","false","0","false",,"37893129.599","37893129.599","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","498","MDA","Rep. of Moldova","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","531","false","531","false","0","false",,"55774.313","55774.313","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","504","MAR","Morocco","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","8679.033","true","0","false",,"3346191.168","3346191.168","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","512","OMN","Oman","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","12","false","12","false","0","false",,"31161.511","31161.511","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","528","NLD","Netherlands","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","103830.018","true","0","false",,"50950403.944","50950403.944","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","533","ABW","Aruba","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","539","false","539","false","0","false",,"584266.015","584266.015","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","534","SXM","Sint Maarten","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","94","false","94","false","0","false",,"10331.935","10331.935","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","540","NCL","New Caledonia","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","1368.253","true","0","false",,"120842.665","120842.665","6","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","554","NZL","New Zealand","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","1619","false","1619","false","0","false",,"787535.758","787535.758","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","562","NER","Niger","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","75","false","75","false","0","false",,"5429.08","5429.08","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","566","NGA","Nigeria","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","57","false","57","false","0","false",,"4828.959","4828.959","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","579","NOR","Norway","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","9255","false","0","false",,"4740593.77","4740593.77","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","580","MNP","N. Mariana Isds","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","8","kg","3990","false","3990","false","0","false",,"2291641.836","2291641.836","2","false","true",
"C","A","20190101","2019","52","2019","251","FRA","France","X","Export","591","PAN","Panama","0","W00","World","H5","HS","true","420221","Cases and containers; handbags (whether or not with shoulder strap and including those without handle), with outer surface of leather or of composition leather","6","true","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A","0","true","-1","N/A","0","false","4401.716","true","0","false",,"2316112.445","2316112.445","6","false","true",
